scope,wave,native,clean_name,clean_label,native_label
pooled:EC_pooled_establishment.dta,2011,s11c,ec_pays_income_tax_2011,EC 2011: Pays income tax,Income tax
pooled:EC_pooled_establishment.dta,2011,s12,ec_regular_accounts_2011,EC 2011: Keeps regular operational accounts,DOES THE ESTABLISHMENT MAINTAIN REGULAR OPERATIONAL ACCOU
pooled:EC_pooled_establishment.dta,2011,s13,ec_capital_employed_2011,EC 2011: Capital employed in Rwandan francs,EMPLOYED CAPITAL
pooled:EC_pooled_establishment.dta,2011,s14a,ec_staff_noqual_rwandan_perm_m,"EC 2011: Staff, no qualification: Rwandan, permanent contract, male",Without qualification R_P_M (Rwandan Permanent Male)
pooled:EC_pooled_establishment.dta,2011,s14aa,ec_staff_primary_rwandan_temp_m,"EC 2011: Staff, primary education: Rwandan, temporary contract, male",PrimaryT_R_M
pooled:EC_pooled_establishment.dta,2011,s14ab,ec_staff_primary_rwandan_temp_f,"EC 2011: Staff, primary education: Rwandan, temporary contract, female",PrimaryT_R_F
pooled:EC_pooled_establishment.dta,2011,s14ac,ec_staff_primary_foreign_temp_m,"EC 2011: Staff, primary education: non-Rwandan, temporary contract, male",PrimaryT_N_R_M
pooled:EC_pooled_establishment.dta,2011,s14ad,ec_staff_primary_foreign_temp_f,"EC 2011: Staff, primary education: non-Rwandan, temporary contract, female",PrimaryT_N_R_F
pooled:EC_pooled_establishment.dta,2011,s14b,ec_staff_noqual_rwandan_perm_f,"EC 2011: Staff, no qualification: Rwandan, permanent contract, female",Without qualification R_P_F (Rwandan Permanent Female)
pooled:EC_pooled_establishment.dta,2011,s14ba,ec_staff_second_rwandan_temp_m,"EC 2011: Staff, secondary education: Rwandan, temporary contract, male",SecondaryT_R_M
pooled:EC_pooled_establishment.dta,2011,s14bb,ec_staff_second_rwandan_temp_f,"EC 2011: Staff, secondary education: Rwandan, temporary contract, female",SecondaryT_R_F
pooled:EC_pooled_establishment.dta,2011,s14bc,ec_staff_second_foreign_temp_m,"EC 2011: Staff, secondary education: non-Rwandan, temporary contract, male",SecondaryT_N_R_M
pooled:EC_pooled_establishment.dta,2011,s14bd,ec_staff_second_foreign_temp_f,"EC 2011: Staff, secondary education: non-Rwandan, temporary contract, female",SecondaryT_N_R_F
pooled:EC_pooled_establishment.dta,2011,s14c,ec_staff_noqual_rwandan_total_m,"EC 2011: Staff, no qualification: Rwandan, all contracts, male",Without qualificationR_T_M (Rwandan Tatal male)
pooled:EC_pooled_establishment.dta,2011,s14ca,ec_staff_univ_rwandan_temp_m,"EC 2011: Staff, university education: Rwandan, temporary contract, male",UniversityT_R_M
pooled:EC_pooled_establishment.dta,2011,s14cb,ec_staff_univ_rwandan_temp_f,"EC 2011: Staff, university education: Rwandan, temporary contract, female",UniversityT_R_F
pooled:EC_pooled_establishment.dta,2011,s14cc,ec_staff_univ_foreign_temp_m,"EC 2011: Staff, university education: non-Rwandan, temporary contract, male",UniversityT_N_R_M
pooled:EC_pooled_establishment.dta,2011,s14cd,ec_staff_univ_foreign_temp_f,"EC 2011: Staff, university education: non-Rwandan, temporary contract, female",UniversityT_N_R_F
pooled:EC_pooled_establishment.dta,2011,s14d,ec_staff_noqual_rwandan_total_f,"EC 2011: Staff, no qualification: Rwandan, all contracts, female",Without qualificationR_T_F
pooled:EC_pooled_establishment.dta,2011,s14da,ec_staff_noqual_rwandan_temp_m,"EC 2011: Staff, no qualification: Rwandan, temporary contract, male",Without qualificationT_R_M
pooled:EC_pooled_establishment.dta,2011,s14db,ec_staff_noqual_rwandan_temp_f,"EC 2011: Staff, no qualification: Rwandan, temporary contract, female",Without qualificationT_R_F
pooled:EC_pooled_establishment.dta,2011,s14dc,ec_staff_noqual_foreign_temp_m,"EC 2011: Staff, no qualification: non-Rwandan, temporary contract, male",Without qualificationT_N_R_M
pooled:EC_pooled_establishment.dta,2011,s14dd,ec_staff_noqual_foreign_temp_f,"EC 2011: Staff, no qualification: non-Rwandan, temporary contract, female",Without qualificationT_N_R_F
pooled:EC_pooled_establishment.dta,2011,s14e,ec_staff_noqual_foreign_perm_m,"EC 2011: Staff, no qualification: non-Rwandan, permanent contract, male",Without qualificationN_R_P_M (Non-Rwandan Permanent Male)
pooled:EC_pooled_establishment.dta,2011,s14f,ec_staff_noqual_foreign_perm_f,"EC 2011: Staff, no qualification: non-Rwandan, permanent contract, female",Without qualificationN_R_P_F
pooled:EC_pooled_establishment.dta,2011,s14g,ec_staff_noqual_foreign_total_m,"EC 2011: Staff, no qualification: non-Rwandan, all contracts, male",Without qualificationN_R_T_M
pooled:EC_pooled_establishment.dta,2011,s14h,ec_staff_noqual_foreign_total_f,"EC 2011: Staff, no qualification: non-Rwandan, all contracts, female",Without qualificationN_R_T_F
pooled:EC_pooled_establishment.dta,2011,s14m,ec_staff_primary_rwandan_perm_m,"EC 2011: Staff, primary education: Rwandan, permanent contract, male",PrimaryR_P_M
pooled:EC_pooled_establishment.dta,2011,s14n,ec_staff_primary_rwandan_perm_f,"EC 2011: Staff, primary education: Rwandan, permanent contract, female",PrimaryR_P_F
pooled:EC_pooled_establishment.dta,2011,s14o,ec_staff_primary_rwandan_total_m,"EC 2011: Staff, primary education: Rwandan, all contracts, male",PrimaryR_T_M
pooled:EC_pooled_establishment.dta,2011,s14oa,ec_staff_second_rwandan_total_m,"EC 2011: Staff, secondary education: Rwandan, all contracts, male",SecondaryR_T_M
pooled:EC_pooled_establishment.dta,2011,s14ob,ec_staff_univ_rwandan_total_m,"EC 2011: Staff, university education: Rwandan, all contracts, male",UniversityR_T_M
pooled:EC_pooled_establishment.dta,2011,s14p,ec_staff_primary_rwandan_total_f,"EC 2011: Staff, primary education: Rwandan, all contracts, female",PrimaryR_T_F
pooled:EC_pooled_establishment.dta,2011,s14pa,ec_staff_second_rwandan_total_f,"EC 2011: Staff, secondary education: Rwandan, all contracts, female",SecondaryR_T_F
pooled:EC_pooled_establishment.dta,2011,s14pb,ec_staff_univ_rwandan_total_f,"EC 2011: Staff, university education: Rwandan, all contracts, female",UniversityR_T_F
pooled:EC_pooled_establishment.dta,2011,s14q,ec_staff_primary_foreign_perm_m,"EC 2011: Staff, primary education: non-Rwandan, permanent contract, male",PrimaryN_R_P_M
pooled:EC_pooled_establishment.dta,2011,s14qa,ec_staff_second_foreign_perm_m,"EC 2011: Staff, secondary education: non-Rwandan, permanent contract, male",SecondaryN_R_P_M
pooled:EC_pooled_establishment.dta,2011,s14qb,ec_staff_univ_foreign_perm_m,"EC 2011: Staff, university education: non-Rwandan, permanent contract, male",UniversityN_R_P_M
pooled:EC_pooled_establishment.dta,2011,s14r,ec_staff_primary_foreign_perm_f,"EC 2011: Staff, primary education: non-Rwandan, permanent contract, female",PrimaryN_R_P_F
pooled:EC_pooled_establishment.dta,2011,s14ra,ec_staff_second_foreign_perm_f,"EC 2011: Staff, secondary education: non-Rwandan, permanent contract, female",SecondaryN_R_P_F
pooled:EC_pooled_establishment.dta,2011,s14rb,ec_staff_univ_foreign_perm_f,"EC 2011: Staff, university education: non-Rwandan, permanent contract, female",UniversityN_R_P_F
pooled:EC_pooled_establishment.dta,2011,s14s,ec_staff_primary_foreign_total_m,"EC 2011: Staff, primary education: non-Rwandan, all contracts, male",PrimaryN_R_T_M
pooled:EC_pooled_establishment.dta,2011,s14sa,ec_staff_second_foreign_total_m,"EC 2011: Staff, secondary education: non-Rwandan, all contracts, male",SecondaryN_R_T_M
pooled:EC_pooled_establishment.dta,2011,s14sb,ec_staff_univ_foreign_total_m,"EC 2011: Staff, university education: non-Rwandan, all contracts, male",UniversityN_R_T_M
pooled:EC_pooled_establishment.dta,2011,s14t,ec_staff_primary_foreign_total_f,"EC 2011: Staff, primary education: non-Rwandan, all contracts, female",PrimaryN_R_T_F
pooled:EC_pooled_establishment.dta,2011,s14ta,ec_staff_second_foreign_total_f,"EC 2011: Staff, secondary education: non-Rwandan, all contracts, female",SecondaryN_R_T_F
pooled:EC_pooled_establishment.dta,2011,s14tb,ec_staff_univ_foreign_total_f,"EC 2011: Staff, university education: non-Rwandan, all contracts, female",UniversityN_R_T_F
pooled:EC_pooled_establishment.dta,2011,s14y,ec_staff_second_rwandan_perm_m,"EC 2011: Staff, secondary education: Rwandan, permanent contract, male",SecondaryR_P_M
pooled:EC_pooled_establishment.dta,2011,s14ya,ec_staff_univ_rwandan_perm_m,"EC 2011: Staff, university education: Rwandan, permanent contract, male",UniversityR_P_M
pooled:EC_pooled_establishment.dta,2011,s14z,ec_staff_second_rwandan_perm_f,"EC 2011: Staff, secondary education: Rwandan, permanent contract, female",SecondaryR_P_F
pooled:EC_pooled_establishment.dta,2011,s14za,ec_staff_univ_rwandan_perm_f,"EC 2011: Staff, university education: Rwandan, permanent contract, female",UniversityR_P_F
pooled:EC_pooled_establishment.dta,2011,s15,ec_establishment_type_2011,"EC 2011: Establishment type (head office, single unit, branch)",ESTABLISHMENT TYPE
pooled:EC_pooled_establishment.dta,2011,s163,ec_main_activity_isic4_2011,"EC 2011: Main economic activity, ISIC Rev. 4 four-digit code",ISIC _4 DIGITS
pooled:EC_pooled_establishment.dta,2011,s163b,ec_persons_all_branches_2011,"EC 2011: Persons working in all branches in Rwanda, head office included",Total Number of working persons in all branches in Rwan
pooled:EC_pooled_establishment.dta,2011,s16a,ec_branches_rwanda_2011,EC 2011: Number of branches in Rwanda including the head office,Total Number of Branches in Rwanda
pooled:EC_pooled_establishment.dta,2011,s91,ec_owner_sex_2011,EC 2011: Sex of the owner,Gender of owner
pooled:EC_pooled_establishment.dta,2011,s92,ec_owner_is_manager_2011,EC 2011: The owner is also the manager,Is the owner of the establishment its manager
pooled:EC_pooled_establishment.dta,2011,s_sector,ec_inst_sector_derived_2011,"EC 2011: Institutional sector, short NISR version",Short Intitutional sector
pooled:EC_pooled_establishment.dta,2014,sampleweightcumulative_1_,ec_sampling_weight_2014,EC 2014: NISR sampling weight,Cumulative Sampling Weight for Stage 1
pooled:EC_pooled_establishment.dta,"2011,2014",sector,ec_sector,"EC 2011-2014: Sector, NISR code 1101-5715","Sector (1101-5715, NISR codes; 2011 and 2014 only)"
pooled:EC_pooled_establishment.dta,2014,size,ec_size_class_derived_2014,"EC 2014: Size class by number of workers, NISR derived",Created Size based on number of workers
pooled:EC_pooled_establishment.dta,"2017,2020,2023",size2,ec_size_class_derived,"EC 2017-2023: Size class by number of workers, NISR derived",Size based on number of workers
pooled:EC_pooled_establishment.dta,2014,so2,ec_owner_sex_derived_2014,"EC 2014: Sex of the owner, NISR derived",Sex of owner
pooled:EC_pooled_establishment.dta,2023,start_y,ec_start_year_group_2023,"EC 2023: Year the establishment started operating, grouped",Start year group
pooled:EC_pooled_establishment.dta,2020,start_y_v2,ec_year_starting_intervals_2020,EC 2020: Year of starting intervals,Year of starting intervals
pooled:EC_pooled_establishment.dta,2017,start_y_v3,ec_year_starting_intervals_2017,EC 2017: Year of starting intervals,Year of starting intervals
pooled:EC_pooled_establishment.dta,"2011,2014,2017,2020,2023",survey,ec_survey,EC: Source survey,Source survey
pooled:EC_pooled_establishment.dta,2014,time_period,ec_start_period_derived_2014,EC 2014: Period of start of operations in three-year intervals,Period in 3 year Interval
pooled:EC_pooled_establishment.dta,2011,total_emp2,ec_total_workers_2011,EC 2011: Total number of workers (999999 = not operating or refusal),Total number of workers
pooled:EC_pooled_establishment.dta,"2017,2020,2023",total_workers,ec_total_workers,EC 2017-2023: Total number of workers (male + female),Total number of staff
pooled:EC_pooled_establishment.dta,"2011,2014",u_r,ec_urban_rural_shipped,"EC 2011-2014: Urban or rural as shipped by NISR, coding differs by year",Created Urban and Rural
pooled:EC_pooled_establishment.dta,"2011,2014,2017,2020,2023",urban,ec_urban,"EC: Area of residence: 1 urban, 2 rural","Area of residence (1 urban, 2 rural)"
pooled:EC_pooled_establishment.dta,2011,village_seq_2011,ec_village_sequence_2011,EC 2011: Village sequence within the cell as shipped,"2011 village sequence within cell (ID5, as shipped)"
pooled:EC_pooled_establishment.dta,"2011,2014,2017,2020,2023",wave,ec_wave,EC: Wave identifier,Wave (census year)
pooled:EC_pooled_establishment.dta,2011,working_status,ec_working_status_derived_2011,"EC 2011: Working status, short NISR version",Short working status
pooled:EC_pooled_establishment.dta,"2011,2014,2017,2020,2023",wt,ec_weight,EC: Sampling weight,Weight (1 for full enumerations; NISR final sampling weight in 2014)
pooled:EC_pooled_establishment.dta,"2011,2014,2017,2020,2023",year,ec_year,EC: Survey year,Census year
pooled:EC_pooled_establishment.dta,2011,year_nisr,ec_nisr_year_variable,"EC 2011: NISR variable named year as shipped, a year-of-start group","NISR's own variable named Year as shipped (2011: year-of-start group), kept -- the census year is in `year`"
wave:2011,2011,survey,ec_survey,EC: Source survey,Source survey
wave:2011,2011,year,ec_year,EC: Survey year,Census year
wave:2011,2011,wave,ec_wave,EC: Wave identifier,Wave (census year)
wave:2011,2011,prov,ec_province,"EC: Province, NISR code 1-5","Province (1-5, NISR codes)"
wave:2011,2011,dist,ec_district,"EC: District, NISR code 11-57","District (11-57, NISR codes)"
wave:2011,2011,sector,ec_sector,"EC 2011-2014: Sector, NISR code 1101-5715","Sector (1101-5715, NISR codes; 2011 and 2014 only)"
wave:2011,2011,urban,ec_urban,"EC: Area of residence: 1 urban, 2 rural","Area of residence (1 urban, 2 rural)"
wave:2011,2011,estid,ec_establishment_id,EC: Establishment identifier,"Establishment id (NISR key where shipped, else year*1e6 + row number)"
wave:2011,2011,wt,ec_weight,EC: Sampling weight,Weight (1 for full enumerations; NISR final sampling weight in 2014)
wave:2011,2011,key,ec_nisr_establishment_key,EC 2011-2014: NISR establishment key as shipped (2011 and 2014),Unique Identifier
wave:2011,2011,id2,ec_district_sequence_2011,EC 2011: District sequence number within the province as shipped,DISTRICT
wave:2011,2011,id3,ec_sector_sequence_2011,EC 2011: Sector sequence number within the district as shipped,SECTOR
wave:2011,2011,cell_seq_2011,ec_cell_sequence_2011,EC 2011: Cell sequence within the sector as shipped,"2011 cell sequence within sector (ID4, as shipped)"
wave:2011,2011,village_seq_2011,ec_village_sequence_2011,EC 2011: Village sequence within the cell as shipped,"2011 village sequence within cell (ID5, as shipped)"
wave:2011,2011,id6,ec_serial_in_village_2011,EC 2011: Serial number of the establishment within the village,SERIAL NUMBER WITHIN THE VILLAGE
wave:2011,2011,s001,ec_province_name_2011,EC 2011: Name of the province as shipped,Name of Province
wave:2011,2011,s002,ec_district_name_2011,EC 2011: Name of the district as shipped,Name of District
wave:2011,2011,s003,ec_sector_name_2011,EC 2011: Name of the sector as shipped,Name of Sector
wave:2011,2011,id10,ec_manager_sex_2011,EC 2011: Sex of the manager,GENDER OF MANAGER
wave:2011,2011,s03,ec_working_place_2011,EC 2011: Working place of the establishment,WORKING PLACE
wave:2011,2011,s04,ec_working_status_2011,"EC 2011: Working status (operating, closed temporarily or permanently)",WORKING STATUS
wave:2011,2011,s05,ec_institutional_sector_2011,EC 2011: Institutional sector,SECTOR
wave:2011,2011,s06,ec_ownership_2011,EC 2011: Ownership of the establishment,OWNERSHIP
wave:2011,2011,s07,ec_start_year_2011,EC 2011: Year of starting operation,YEAR OF STARTING OPERATION
wave:2011,2011,s08b,ec_main_activity_isic_2011,"EC 2011: Main economic activity, ISIC code (three to four digits)",ISIC CODE
wave:2011,2011,isic_level1,ec_main_activity_section_2011,"EC 2011: Main activity ISIC section, NISR variable isic_level1",ISIC_LEVEL1_MAIN ACTIVITY
wave:2011,2011,s09,ec_legal_status_2011,EC 2011: Legal status,LEGAL STATUS
wave:2011,2011,s92,ec_owner_is_manager_2011,EC 2011: The owner is also the manager,Is the owner of the establishment its manager
wave:2011,2011,s91,ec_owner_sex_2011,EC 2011: Sex of the owner,Gender of owner
wave:2011,2011,s10a,ec_registered_rssb_2011,EC 2011: Registered with the Social Security Fund (RSSB),Social Security Fund
wave:2011,2011,s10b,ec_registered_rra_2011,EC 2011: Registered with the Rwanda Revenue Authority (RRA),Rwanda Revenue Authority
wave:2011,2011,s10c,ec_registered_rdb_2011,EC 2011: Registered with the Rwanda Development Board (RDB),Rwanda Development Board
wave:2011,2011,s10f,ec_registered_rca_2011,EC 2011: Registered with the Rwanda Cooperative Agency (RCA),Rwanda cooperative Agency
wave:2011,2011,s10d,ec_registered_district_2011,EC 2011: Registered with the district,District
wave:2011,2011,s10e,ec_registered_sector_2011,EC 2011: Registered with the sector,Sector
wave:2011,2011,psf,ec_member_psf_2011,EC 2011: Member of the Private Sector Federation (PSF),PSF
wave:2011,2011,s10g,ec_registered_other_gov_2011,EC 2011: Registered with other government agencies,Other GoR Agencies
wave:2011,2011,s11a,ec_pays_vat_2011,EC 2011: Pays value added tax (VAT),VAT
wave:2011,2011,s11b,ec_pays_tpr_2011,EC 2011: Pays TPR (pay-as-you-earn income tax on staff),TPR
wave:2011,2011,s11c,ec_pays_income_tax_2011,EC 2011: Pays income tax,Income tax
wave:2011,2011,s12,ec_regular_accounts_2011,EC 2011: Keeps regular operational accounts,DOES THE ESTABLISHMENT MAINTAIN REGULAR OPERATIONAL ACCOU
wave:2011,2011,s13,ec_capital_employed_2011,EC 2011: Capital employed in Rwandan francs,EMPLOYED CAPITAL
wave:2011,2011,s14a,ec_staff_noqual_rwandan_perm_m,"EC 2011: Staff, no qualification: Rwandan, permanent contract, male",Without qualification R_P_M (Rwandan Permanent Male)
wave:2011,2011,s14b,ec_staff_noqual_rwandan_perm_f,"EC 2011: Staff, no qualification: Rwandan, permanent contract, female",Without qualification R_P_F (Rwandan Permanent Female)
wave:2011,2011,s14c,ec_staff_noqual_rwandan_total_m,"EC 2011: Staff, no qualification: Rwandan, all contracts, male",Without qualificationR_T_M (Rwandan Tatal male)
wave:2011,2011,s14d,ec_staff_noqual_rwandan_total_f,"EC 2011: Staff, no qualification: Rwandan, all contracts, female",Without qualificationR_T_F
wave:2011,2011,s14e,ec_staff_noqual_foreign_perm_m,"EC 2011: Staff, no qualification: non-Rwandan, permanent contract, male",Without qualificationN_R_P_M (Non-Rwandan Permanent Male)
wave:2011,2011,s14f,ec_staff_noqual_foreign_perm_f,"EC 2011: Staff, no qualification: non-Rwandan, permanent contract, female",Without qualificationN_R_P_F
wave:2011,2011,s14g,ec_staff_noqual_foreign_total_m,"EC 2011: Staff, no qualification: non-Rwandan, all contracts, male",Without qualificationN_R_T_M
wave:2011,2011,s14h,ec_staff_noqual_foreign_total_f,"EC 2011: Staff, no qualification: non-Rwandan, all contracts, female",Without qualificationN_R_T_F
wave:2011,2011,s14da,ec_staff_noqual_rwandan_temp_m,"EC 2011: Staff, no qualification: Rwandan, temporary contract, male",Without qualificationT_R_M
wave:2011,2011,s14db,ec_staff_noqual_rwandan_temp_f,"EC 2011: Staff, no qualification: Rwandan, temporary contract, female",Without qualificationT_R_F
wave:2011,2011,s14dc,ec_staff_noqual_foreign_temp_m,"EC 2011: Staff, no qualification: non-Rwandan, temporary contract, male",Without qualificationT_N_R_M
wave:2011,2011,s14dd,ec_staff_noqual_foreign_temp_f,"EC 2011: Staff, no qualification: non-Rwandan, temporary contract, female",Without qualificationT_N_R_F
wave:2011,2011,s14m,ec_staff_primary_rwandan_perm_m,"EC 2011: Staff, primary education: Rwandan, permanent contract, male",PrimaryR_P_M
wave:2011,2011,s14n,ec_staff_primary_rwandan_perm_f,"EC 2011: Staff, primary education: Rwandan, permanent contract, female",PrimaryR_P_F
wave:2011,2011,s14o,ec_staff_primary_rwandan_total_m,"EC 2011: Staff, primary education: Rwandan, all contracts, male",PrimaryR_T_M
wave:2011,2011,s14p,ec_staff_primary_rwandan_total_f,"EC 2011: Staff, primary education: Rwandan, all contracts, female",PrimaryR_T_F
wave:2011,2011,s14q,ec_staff_primary_foreign_perm_m,"EC 2011: Staff, primary education: non-Rwandan, permanent contract, male",PrimaryN_R_P_M
wave:2011,2011,s14r,ec_staff_primary_foreign_perm_f,"EC 2011: Staff, primary education: non-Rwandan, permanent contract, female",PrimaryN_R_P_F
wave:2011,2011,s14s,ec_staff_primary_foreign_total_m,"EC 2011: Staff, primary education: non-Rwandan, all contracts, male",PrimaryN_R_T_M
wave:2011,2011,s14t,ec_staff_primary_foreign_total_f,"EC 2011: Staff, primary education: non-Rwandan, all contracts, female",PrimaryN_R_T_F
wave:2011,2011,s14aa,ec_staff_primary_rwandan_temp_m,"EC 2011: Staff, primary education: Rwandan, temporary contract, male",PrimaryT_R_M
wave:2011,2011,s14ab,ec_staff_primary_rwandan_temp_f,"EC 2011: Staff, primary education: Rwandan, temporary contract, female",PrimaryT_R_F
wave:2011,2011,s14ac,ec_staff_primary_foreign_temp_m,"EC 2011: Staff, primary education: non-Rwandan, temporary contract, male",PrimaryT_N_R_M
wave:2011,2011,s14ad,ec_staff_primary_foreign_temp_f,"EC 2011: Staff, primary education: non-Rwandan, temporary contract, female",PrimaryT_N_R_F
wave:2011,2011,s14y,ec_staff_second_rwandan_perm_m,"EC 2011: Staff, secondary education: Rwandan, permanent contract, male",SecondaryR_P_M
wave:2011,2011,s14z,ec_staff_second_rwandan_perm_f,"EC 2011: Staff, secondary education: Rwandan, permanent contract, female",SecondaryR_P_F
wave:2011,2011,s14oa,ec_staff_second_rwandan_total_m,"EC 2011: Staff, secondary education: Rwandan, all contracts, male",SecondaryR_T_M
wave:2011,2011,s14pa,ec_staff_second_rwandan_total_f,"EC 2011: Staff, secondary education: Rwandan, all contracts, female",SecondaryR_T_F
wave:2011,2011,s14qa,ec_staff_second_foreign_perm_m,"EC 2011: Staff, secondary education: non-Rwandan, permanent contract, male",SecondaryN_R_P_M
wave:2011,2011,s14ra,ec_staff_second_foreign_perm_f,"EC 2011: Staff, secondary education: non-Rwandan, permanent contract, female",SecondaryN_R_P_F
wave:2011,2011,s14sa,ec_staff_second_foreign_total_m,"EC 2011: Staff, secondary education: non-Rwandan, all contracts, male",SecondaryN_R_T_M
wave:2011,2011,s14ta,ec_staff_second_foreign_total_f,"EC 2011: Staff, secondary education: non-Rwandan, all contracts, female",SecondaryN_R_T_F
wave:2011,2011,s14ba,ec_staff_second_rwandan_temp_m,"EC 2011: Staff, secondary education: Rwandan, temporary contract, male",SecondaryT_R_M
wave:2011,2011,s14bb,ec_staff_second_rwandan_temp_f,"EC 2011: Staff, secondary education: Rwandan, temporary contract, female",SecondaryT_R_F
wave:2011,2011,s14bc,ec_staff_second_foreign_temp_m,"EC 2011: Staff, secondary education: non-Rwandan, temporary contract, male",SecondaryT_N_R_M
wave:2011,2011,s14bd,ec_staff_second_foreign_temp_f,"EC 2011: Staff, secondary education: non-Rwandan, temporary contract, female",SecondaryT_N_R_F
wave:2011,2011,s14ya,ec_staff_univ_rwandan_perm_m,"EC 2011: Staff, university education: Rwandan, permanent contract, male",UniversityR_P_M
wave:2011,2011,s14za,ec_staff_univ_rwandan_perm_f,"EC 2011: Staff, university education: Rwandan, permanent contract, female",UniversityR_P_F
wave:2011,2011,s14ob,ec_staff_univ_rwandan_total_m,"EC 2011: Staff, university education: Rwandan, all contracts, male",UniversityR_T_M
wave:2011,2011,s14pb,ec_staff_univ_rwandan_total_f,"EC 2011: Staff, university education: Rwandan, all contracts, female",UniversityR_T_F
wave:2011,2011,s14qb,ec_staff_univ_foreign_perm_m,"EC 2011: Staff, university education: non-Rwandan, permanent contract, male",UniversityN_R_P_M
wave:2011,2011,s14rb,ec_staff_univ_foreign_perm_f,"EC 2011: Staff, university education: non-Rwandan, permanent contract, female",UniversityN_R_P_F
wave:2011,2011,s14sb,ec_staff_univ_foreign_total_m,"EC 2011: Staff, university education: non-Rwandan, all contracts, male",UniversityN_R_T_M
wave:2011,2011,s14tb,ec_staff_univ_foreign_total_f,"EC 2011: Staff, university education: non-Rwandan, all contracts, female",UniversityN_R_T_F
wave:2011,2011,s14ca,ec_staff_univ_rwandan_temp_m,"EC 2011: Staff, university education: Rwandan, temporary contract, male",UniversityT_R_M
wave:2011,2011,s14cb,ec_staff_univ_rwandan_temp_f,"EC 2011: Staff, university education: Rwandan, temporary contract, female",UniversityT_R_F
wave:2011,2011,s14cc,ec_staff_univ_foreign_temp_m,"EC 2011: Staff, university education: non-Rwandan, temporary contract, male",UniversityT_N_R_M
wave:2011,2011,s14cd,ec_staff_univ_foreign_temp_f,"EC 2011: Staff, university education: non-Rwandan, temporary contract, female",UniversityT_N_R_F
wave:2011,2011,s15,ec_establishment_type_2011,"EC 2011: Establishment type (head office, single unit, branch)",ESTABLISHMENT TYPE
wave:2011,2011,s16a,ec_branches_rwanda_2011,EC 2011: Number of branches in Rwanda including the head office,Total Number of Branches in Rwanda
wave:2011,2011,s163,ec_main_activity_isic4_2011,"EC 2011: Main economic activity, ISIC Rev. 4 four-digit code",ISIC _4 DIGITS
wave:2011,2011,isic_fl_ent,ec_isic_section_2011,"EC 2011: ISIC section (one digit), NISR variable isic_fl_ent",ISIC _1DIGIT
wave:2011,2011,s163b,ec_persons_all_branches_2011,"EC 2011: Persons working in all branches in Rwanda, head office included",Total Number of working persons in all branches in Rwan
wave:2011,2011,total_emp2,ec_total_workers_2011,EC 2011: Total number of workers (999999 = not operating or refusal),Total number of workers
wave:2011,2011,no_detail_employ,ec_employees_without_details,EC 2011: Employees without details,Employees without details
wave:2011,2011,working_status,ec_working_status_derived_2011,"EC 2011: Working status, short NISR version",Short working status
wave:2011,2011,year_nisr,ec_nisr_year_variable,"EC 2011: NISR variable named year as shipped, a year-of-start group","NISR's own variable named Year as shipped (2011: year-of-start group), kept -- the census year is in `year`"
wave:2011,2011,owner_gender,ec_owner_sex_derived_2011,"EC 2011: Sex of the owner, NISR derived",Gender of owner
wave:2011,2011,est_size2,ec_size_class_derived_2011,"EC 2011: Size class by number of workers, NISR derived",Size of establishment based on number of workers
wave:2011,2011,districts_names,ec_district_code_shipped_2011,EC 2011: District code as shipped by NISR (101-507 scheme),District names
wave:2011,2011,s_sector,ec_inst_sector_derived_2011,"EC 2011: Institutional sector, short NISR version",Short Intitutional sector
wave:2011,2011,u_r,ec_urban_rural_shipped,"EC 2011-2014: Urban or rural as shipped by NISR, coding differs by year",Urban/Rural
wave:2011,2011,isic1_comp,ec_isic_section_comparable_2011,"EC 2011: ISIC section recoded for comparison with 2014, NISR derived",ISIC for comparison with 2014
wave:2011,2011,fi_1,ec_formality_three_criteria_2011,"EC 2011: Formal or informal by registration, accounts and size, NISR derived","Formal_Informal based on registration, keeping account and size"
wave:2011,2011,fi_2,ec_formality_two_criteria_2011,"EC 2011: Formal or informal by registration and accounts, NISR derived",Formality based on registration and keeking account
wave:2011,2011,geo_conflict_2011,ec_district_name_conflict_2011,EC 2011: District code disagreed with the district name; the names were used,2011: 1 = the numeric district code (Districts_names) disagreed with the district NAME (S002); district and sector taken from the names (622 establishments)
wave:2014,2014,survey,ec_survey,EC: Source survey,Source survey
wave:2014,2014,year,ec_year,EC: Survey year,Census year
wave:2014,2014,wave,ec_wave,EC: Wave identifier,Wave (census year)
wave:2014,2014,prov,ec_province,"EC: Province, NISR code 1-5","Province (1-5, NISR codes)"
wave:2014,2014,dist,ec_district,"EC: District, NISR code 11-57","District (11-57, NISR codes)"
wave:2014,2014,sector,ec_sector,"EC 2011-2014: Sector, NISR code 1101-5715","Sector (1101-5715, NISR codes; 2011 and 2014 only)"
wave:2014,2014,urban,ec_urban,"EC: Area of residence: 1 urban, 2 rural","Area of residence (1 urban, 2 rural)"
wave:2014,2014,estid,ec_establishment_id,EC: Establishment identifier,"Establishment id (NISR key where shipped, else year*1e6 + row number)"
wave:2014,2014,wt,ec_weight,EC: Sampling weight,Weight (1 for full enumerations; NISR final sampling weight in 2014)
wave:2014,2014,key,ec_nisr_establishment_key,EC 2011-2014: NISR establishment key as shipped (2011 and 2014),Unique identifier of establishment
wave:2014,2014,q2,ec_working_place,EC 2014-2023: Working place of the establishment,WORKING PLACE
